id,author,text,like_count,timestamp,parent
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANTeqpxQZ9F,@King.InterContinenTaL,👅👅👅 Félicitations,1,1758754800,Ugzx6ayuO08OY2OWUph4AaABAg
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANUanmfIYhV,@sophia11162,Comme quoi il faut croire en ses rêves et en même temps ne pas vendre la peau de l'ours avant de l'avoir tué....,1,1758787200,Ugzx6ayuO08OY2OWUph4AaABAg
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANUuoI-p_Cc,@King.InterContinenTaL,​ @sophia11162 *Invincible /immortel/Iq supérieur à einstein._. Qui vivra; verra._.,1,1758798000,Ugzx6ayuO08OY2OWUph4AaABAg
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANUzLw-BiYC,@Agx98,"@magalielomamalastar c’est sûr si tu te bases sur le charisme pour le ballon d’or, c’est pas étonnant que tu ne comprennes rien au foot 😂",0,1758798000,Ugzx6ayuO08OY2OWUph4AaABAg
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANUzi0di2Ta,@Agx98,"⁠​⁠ @EddyCampos-h1s  Pas bien de rager comme ça 😉

Dembélé mérite largement, et non, il ne marque pas 1 but sur 15, toi t’as pas regardé la saison mdr

Et t’es en train de comparer des trophées de championnat avec la mythique ligue des champions…",0,1758798000,Ugzx6ayuO08OY2OWUph4AaABAg
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANV5V1TQxWr,@EddyCampos-h1s,​ @Agx98 je suis désolée mais la ligue des champions n'est plus un argument mo Salah a bien étais au dessus pour faire gagner le titre a Liverpool et la cup a son équipe en plus gagné la première League et très très dur jamais de la vie dembele fera sa en première League et tu le sait ....,0,1758801600,Ugzx6ayuO08OY2OWUph4AaABAg
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANV5n3XTTqh,@EddyCampos-h1s,​Sa sent la magouille de Nasser surtout 💸le monde entier a bien vue que l'inter Milan na pas jouer sa finale 🤔🤔en plus il on les meme sponsors du Quatar tien c'est bizarre 🤔,0,1758801600,Ugzx6ayuO08OY2OWUph4AaABAg
Ugx9jvBQ_F_dPMmqHHN4AaABAg,@1212-o2g,Hakimi 6.???merite plus que ce classement,24,1758672000,root
Ugx9jvBQ_F_dPMmqHHN4AaABAg.ANOKjsKRkLZANPK_bGLd9o,@A.B.D.FootYT,Ouii vrmt,0,1758672000,Ugx9jvBQ_F_dPMmqHHN4AaABAg
Ugx9jvBQ_F_dPMmqHHN4AaABAg.ANOKjsKRkLZANPSi2YEsuP,@oyoki4526,Il aurait dû être 3eme,1,1758672000,Ugx9jvBQ_F_dPMmqHHN4AaABAg
Ugx9jvBQ_F_dPMmqHHN4AaABAg.ANOKjsKRkLZANPdZ9B3TnJ,@A.B.D.FootYT,​ @oyoki4526 oui réel,0,1758672000,Ugx9jvBQ_F_dPMmqHHN4AaABAg
Ugxvn_29_mnHowutTvF4AaABAg,@JuanKleis,Énorme !,0,1758672000,root
Ugz5ADJ81oz0kMETb4Z4AaABAg,@GodwinMontcho,🎉🎉🎉🎉🎉,0,1758672000,root
UgxFsu04QW7ocxXVSk54AaABAg,@caat5667,Essaie de rester au sommet,0,1758672000,root
UgyId8O3Y_1gnmtdVi54AaABAg,@jamiladalil-essakali1237,"Le ballon d'or est volé de Achraf HaKimi et il est transféré à Dembelé qui a commencé la saison précédente au mois de janvier 2025 alors que Hakimi a commencé depuis août 2024 et, en plus Dembelé a marqué presque tous ses buts en se servant des assists venant de Achraf HaKimi.",0,1758672000,root
UgzxgJh9osQ3Q73pWxF4AaABAg,@إيادالمنفلوطي-ح3ن,"يامال من أصول مغربية (الأب) 🇲🇦 
عثمان متزوج من مغربية 🇲🇦 
أشرف حكيمي مغربي 🇲🇦 
وبالتالي الجائزة من نصيب المغرب 🇲🇦 🇲🇦",0,1758672000,root
UgzxgJh9osQ3Q73pWxF4AaABAg.ANOKcnsaQ5XANOKoFsE1xJ,@thai7110,و سير كون تحشم مسح مسح شوهتونا الي ناض يدخل المغرب.,0,1758672000,UgzxgJh9osQ3Q73pWxF4AaABAg
UgzxgJh9osQ3Q73pWxF4AaABAg.ANOKcnsaQ5XANOMECSRk1x,@imededine5297,😂😂😂 ach 3tana le 🇲🇦 ri 🥊🥊,0,1758672000,UgzxgJh9osQ3Q73pWxF4AaABAg
Ugz3QPS-Si3yXAAj-QZ4AaABAg,@misterrobot5692,Ousmannnne ballon d'OoOoor ❤❤🎉🎉🎉,7,1758672000,root
UgyK3QkChW8FuMSbAr14AaABAg,@AlfonsoR10,"No one deserved this Ballon d'Or more than my man, my legend, my goat Ousmane Dembélé 🐐🇫🇷😭",1100,1758672000,root
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOL72Tlc-q,@riquetc0060,Except Raphinha lmao,15,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOL79r5wQP,@yukietakahasi1152,Cry yamal😂,13,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOL9WZdxqO,@petitben5240,Absolutely!,3,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOLfs4wBpr,@Npcccccccccc,Dembele Welcome to the robbery family,7,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOM75VRTbF,@きゅきゅのきゅきゅのきゅ,The worst Ballon d'Or winner of all time,11,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOMLaHk74I,@x.ye4ger.x," @Npcccccccccc  raphinha 5th is crazy work, its rigged because of french journalists",8,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOMMm8LolN,@Thunderstorm-r7v,how yamal got stolen is shocking. 😮,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOMpx1eUDo,@Npcccccccccc,"​@x.ye4ger.xit's not only french, it's every nations.",0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOMyUxX2VG,@lexkanyima2195,He won before Mbappe even get one.,2,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANONFbLCu2J,@sunti78990,Oh yes absolutely,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANONZxXFx7K,@JackMess94,"@x.ye4ger.xQuand Ribéry ne l’a pas eu , derrière Messi qui n’avait joué que 6 mois dans l’année.  Tu as surement dit que c’était truqué par les journalistes Français ?  Pour info ce ne sont pas les journalistes Français qui votent !",4,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANONcgIv8xR,@JackMess94, @きゅきゅのきゅきゅのきゅ Pourquoi ?,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANONgZfaAfw,@dadgamer6717,except salah!,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOP6LKnFd6,@Masterrayanprx,Fac,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOPHbvbnfm,@CristianCayuelaMacia,​ @Npcccccccccc Shut up envious,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOPN7ksN7w,@CristianCayuelaMacia,​ @きゅきゅのきゅきゅのきゅ Cry in the park,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOPUGYY-12,@taarbatadil6010, @Npcccccccccc u don’t know ball 🤡,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOPa8kKBI1,@zakirabbasov4161,​ @きゅきゅのきゅきゅのきゅ sikdir irçi,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOQ34lOP6w,@PanzerkampfwagenVITigerIAu-w3z,Bro french and lgb$ are defending thw winner 😂 yamal got robbed,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOQ9Snn9RL,@lintahpius1112,Not a legend,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOQUU0ofoH,@bondjamesboy,@x.ye4ger.x 100 journalists voted only 1 was french...if only they could make more french win...,1,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOQYDDN4YA,@bondjamesboy, @きゅきゅのきゅきゅのきゅ  don't be salty lol,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOQqeCJvr0,@Bomb.y,Dembele just got welcome to the robbery family 😭😭😭,2,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOSAPgU9em,@doucourelassana3663,Merci Mr DEMBELE que DIEU(à Lui la Gloire) vous bénisse et soyez conscient bien on vous a chargé une lourde responsabilité et c'est à vous de prouver mieux encore votre talent et bonne soirée.,2,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOU4DQ9yw5,@snakeeater6358,hakimi deserve it more than him. a defender who scored in quart. semi and final of CL. it doesnt happen all the time,1,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOUuCO85q3,@hassaneltik4332,😂😂😂,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOY-Ra9ufI,@Эйс_Макавели_18,"​ @riquetc0060  Raphinha win only LIga, Dembelé win all the competitions except de Clubs World Cup.",0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOZnQSsSYR,@ibntofail2447,How Hakimi got stolen !!!!!!!!!!!,1,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOh-0lokcr,@Эйс_Макавели_18,​ @ibntofail2447  Yes he deserve the top3 easily but we all know than he not will win the BO cause he's a defender.,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOsdaTvhb_,@bricekatil7714,T’es né hier?,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANOssevY8VH,@RurouniKenshin.,He deserved it like Modric right so 💩 Rigged Votes.🤮🤮,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANP-ERWBdpc,@Эйс_Макавели_18,@RurouniKenshin. Varana deserved BO this season more than Modric.,1,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANPEiFvzXjM,@pat963,Wow les qatarbot il sont parti  comme  les punaise de lit  .,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANPIcTvwM7D,@FreePalestine2027-i5g," @Npcccccccccc il a rien braquer , c’est lui qui mérite",0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANPIyf8a4v4,@KaokokokoroboTV,​ @JackMess94  Non celui de Ribéry a été donné par CR7 (2013),0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANPUbjLMsec,@ImElktr1x, @Npcccccccccc  bro genuinely stfu😂,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANPUe9m-4Pg,@ImElktr1x,@x.ye4ger.xthe whole world of journalists voted...,0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANPb42RmMWX,@LucGalinBouka,"Pour moi le brésilien raphinia ne mérite pas ça 5eme place et yamal ne pouvait pas être en 2eme, raphinia soit ballon d'or soit 2eme voilà son classement yamal soit 3eme ou 4eme voilà, pedri 11eme n'importe quoi il devrait être dans le top 10 et beaucoup d'autres joueurs du PSG comme du FCB devraient mérité plus que le classement que nous avons vu. Ah vinisuis méritais bien son ballon d'or mais il faut comprendre que le ballon d'or est pour la France donc il donne à qui il veut",0,1758672000,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANR20D66UNa,@mylenaluisa7046,God it........,0,1758758400,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANR2Hukre6R,@mylenaluisa7046,Mbappe 2026 now,0,1758758400,UgyK3QkChW8FuMSbAr14AaABAg
UgyK3QkChW8FuMSbAr14AaABAg.ANOKbTaSVyLANTcJ-kgIQT,@justiceamour9842,"Voici la seule magnifique leçon de vie à tirer de cette décision Dembélé ballon d'Or. C'est que malgré la crapuleuse et méchante injustice de privation de ballon systématique subies (dans son propre club) à l'encontre de Dembélé (et Barcolat) orchestré très franchement (depuis très longtemps)  par les égoïstes arrivistes assoiffés maladifs de gloire et leadership dont vitinia (le chef suprême), Nino mendès, HAKIMI et aussi Varacelia s'arrangeant toujours pour que LA DÉTENTION DE BALLE, L'animation de jeux ET LES ACTIONS MÊME FINALES passent essentiellement et en quasi totalité qu'avec EUX ET QUE POUR EUX, SANS JAMAIS SOLLICITER SYSTEMATIQUEMENT, NORMALEMENT, NI MÊME PETITEMENT L'ATTAQUANT DEMBÉLÉ (BARCOLA et DOUÉ). 
C'est ainsi qu'on aperçoit jusqu'à ce jour (dans tous les matchs et les saisons) que Vitinha, Nino Mendez, Hakimi (situés pourtant plus en arrière poste que les attaquants) qu'ils sont les plus souvent (lors de la quasi totalité des actions et jeux offensifs) les plus anormalement sollicités, les plus lancés, les plus trouvés et recherchés QUE LES ATTAQUANTS DEMBELE (BARCOLA et DOUE). 
Si bien que ce ne sont que les très infimes et insignifiantes situations de coïncidence de toucher de balle provenant de contre attaque, pressing, de perte de balle de l'adversaire ou D'ABSCENCE FLAGRANTE DE CHOIX VERS UN AUTRE COÉQUIPIER, qui ont permis à Dembélé (et aussi Barcola et DOUÉ) de montrer son talent. 
Quel aurait donc été le résultat et la performance footballistique démontrée de Dembélé si ces anti-joueurs arrivistes cessaient leurs stratégies de mise au placard et de tuerie de leurs attaquants plus talentueux qu'eux (en les privant de ballon et de bonnes opportunités) ; Ceci dans l'unique but d'espérer que leurs talents à eux (bien moindre) fussent (uniquement) vus à travers de millions de touchers de balles et de conservations égoïstes de ballon (à l'instar de Kvaratskhelia très très personnel, de Mendès, Hakimi et Vitinha le cerveau de cette stratégie, le propriétaire de ballon et l'assoiffé de gloire). 
AINSI EN PRIVANT DEMBELE DE NOMBREUSES ACTIONS ET DE BALLON, LES COÉQUIPIERS ANTI-JOUEURS ONT INCITÉ LA VRAIE JUSTICE QUI S'IMMISCE DANS TOUT, QUI SE RÉVÈLE ET SE GLORIFIE EN SON FILS EXPIATOIRE ET QUI RÉTRIBUE TÔT OU TARD, QUI A DONNÉ LE BALLON D'OR A DEMBÉLÉ, TANDIS QUE CELUI-CI EST CONSCIENT D'AVOIR MOINS PERFORMER INDIVIDUELLEMENT PAR RAPPORT À SON (même si toutefois aucun challenger de ce ballon d'or, AYANT REMPORTÉ TOUTES LES COMPÉTITIONS COMME DEMBÉLÉ L'A FAIT, N'A NULLEMENT ÉTÉ AUSSI PERFORMANT DANS LA CONSTANCE QUE LUI (DEMBÉLÉ). La justice personnifiée a créer les conditions de la RÉTRIBUTION comme Paris gagne quasiment tout et ses plus grands challenge tout juste après le départ avec un peu de mépris d'MBAPPÉ mais beaucoup d'enthousiasme arboré vis-à-vis du Réal, déifiant limite le club à haute voix et se voyait déjà championde tout loin devant un PSG décrié laissé en ruine.
En ce sens le puissant dicton est vrai : ""La course, la victoire ou la couronne n'appartient pas au plus agile, au plus filou, au plus déluré et encore moins aux malhonnêtes joueurs égoïstes boycottant et fuyant du ballon leurs attaquants plus talentueux qu'eux, en vue de les éteindre"". C'est donc la victoire de la justice qui a triomphé face à une grave injustice subie par Dembélé qui n'était jamais sollicité et recherché normalement  comme cela se fait habituellement envers les attaquants d'une équipe",0,1758754800,UgyK3QkChW8FuMSbAr14AaABAg
UgxyU5ILyuz4zHC1rFh4AaABAg,@nellygg4308,🎉🎉🎉🎉🎉🎉🎉🎉,0,1758672000,root
UgyKzgvAAIhUOMUO5Lh4AaABAg,@JulienDuh,Le ballon d'or au  pieds carré incroyable,1,1758672000,root
UgyKzgvAAIhUOMUO5Lh4AaABAg.ANOKZNobviyANOKhtGqgjx,@Bruno-l3o,Va mettre ses buts ducon,2,1758672000,UgyKzgvAAIhUOMUO5Lh4AaABAg
UgyKzgvAAIhUOMUO5Lh4AaABAg.ANOKZNobviyANOKjl-8Ukx,@u.genevieve9972,Rageux,1,1758672000,UgyKzgvAAIhUOMUO5Lh4AaABAg
UgyKzgvAAIhUOMUO5Lh4AaABAg.ANOKZNobviyANOKxZTkxKE,@exnot7685,🤫🤫,1,1758672000,UgyKzgvAAIhUOMUO5Lh4AaABAg
UgyKzgvAAIhUOMUO5Lh4AaABAg.ANOKZNobviyANOM6huyFYM,@JulienDuh,Le mec a mis que des buts tout fait .ceux qui disent rageux leurs mamans la plus grosse des pu....,0,1758672000,UgyKzgvAAIhUOMUO5Lh4AaABAg
UgyKzgvAAIhUOMUO5Lh4AaABAg.ANOKZNobviyANONQqzFMqE,@JulienDuh,Dégueulasse d'embêter,0,1758672000,UgyKzgvAAIhUOMUO5Lh4AaABAg
Ugzb8keLwMbTftXh8ql4AaABAg,@hosnyndzoma6493,Dembelé ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2,1758672000,root
Ugxfu9q2O0WFlZvFJcl4AaABAg,@BYE-BYE-.-99,Lamine yamal le merite wsh ceremonie de merde,0,1758672000,root
Ugxfu9q2O0WFlZvFJcl4AaABAg.ANOKZAeWvOcANOLxeoaMJp,@VIRIATO-7,"Wsh bah non ! Mais Dembele ne le mérite pas, tout comme Yamal.",0,1758672000,Ugxfu9q2O0WFlZvFJcl4AaABAg
UgxrMSieUwhZvMZlRgp4AaABAg,@kevin20373,Entièrement mérité !,1,1758672000,root
UgyKbwOcFzYPUerROHd4AaABAg,@tieumavu,qu'est ce qu'il fait la Palmer?,0,1758672000,root
UgyNfAcu4WPoTMeNIrt4AaABAg,@Jaylar-x8h,Rafinhia mieux que Vitinha et Kane mieux que palmer aucune objectivite,0,1758672000,root
Ugyjzc-rBNPyNcqQ2Op4AaABAg,@cherifsane4562,C'est Ousmane dembélé,0,1758672000,root
UgzUTGnu80oeIwDGWfN4AaABAg,@meschacamadji92,Et Ousmane Ballon d'or,5,1758672000,root
UgzxLANaakOqyv7glgl4AaABAg,@marcotutoscrea,Donc Raphinha est 5e ?,2,1758672000,root
UgzNUAw8bAdFAtvPxPx4AaABAg,@beaugosse5487,"IL le mérite 
Fierté maman 😊",11,1758672000,root
Ugz-Eb31vJVhqdHQt0d4AaABAg,@JulienDuh,Le pire  ballon d'or de l'histoire,0,1758672000,root
Ugz-Eb31vJVhqdHQt0d4AaABAg.ANOKRLOWv1HANOKXYTPbB4,@exnot7685,🤫 dors et ferme la,0,1758672000,Ugz-Eb31vJVhqdHQt0d4AaABAg
Ugz-Eb31vJVhqdHQt0d4AaABAg.ANOKRLOWv1HANOLDWtzj-3,@a.e6817,"Va dormir on ta dit , ouin ouin😂😂",0,1758672000,Ugz-Eb31vJVhqdHQt0d4AaABAg
Ugz-Eb31vJVhqdHQt0d4AaABAg.ANOKRLOWv1HANOLGzAEXRG,@ethanattard5582,"Ballon d'or 2010 et 2023, on en parle ?",0,1758672000,Ugz-Eb31vJVhqdHQt0d4AaABAg
Ugzj3RHLYQoE_4xUR_t4AaABAg,@RabbiMusambu-hw3hs,"Ballon d'or sans être le véritable Meilleur Joueur du Monde 

Un trophée qui a perdu de son prestige 

Quand je pense que des Thierry Henry, Roben, Rooney, Iniesta, Pirlo ne l'ont jamais gagné parce qu'à l'époque c'était véritablement un trophée hors norme qui récompensait le meilleur joueur dans l'absolu 

Désormais il suffit d'être à zéro mettre des Buts et marquer des buts puis devenir ballon d'or sans être le meilleur au monde 

Scandale",0,1758672000,root
Ugzj3RHLYQoE_4xUR_t4AaABAg.ANOKRIqfb4JANOKfyUv2Zk,@exnot7685,Le ballon d’or est donné au meilleur joueur de la saison banane pas du monde,0,1758672000,Ugzj3RHLYQoE_4xUR_t4AaABAg
Ugzj3RHLYQoE_4xUR_t4AaABAg.ANOKRIqfb4JANOLAAERd0-,@a.e6817,"Meilleur de la saison !!!! 
Commence par comprendre les regles 🤦",0,1758672000,Ugzj3RHLYQoE_4xUR_t4AaABAg
Ugzj3RHLYQoE_4xUR_t4AaABAg.ANOKRIqfb4JANOLUIoD7D9,@exnot7685, @a.e6817 on inverse les rôles mtn ?,0,1758672000,Ugzj3RHLYQoE_4xUR_t4AaABAg
Ugzj3RHLYQoE_4xUR_t4AaABAg.ANOKRIqfb4JANOLlS4KL1h,@ethanattard5582,"On ne récompense pas le meilleur joueur du monde, mais le meilleur joueur de la saison, car si la récompense revenait au meilleur joueur du monde, Kylian Mbappé l'aurait remporté plusieurs fois.",0,1758672000,Ugzj3RHLYQoE_4xUR_t4AaABAg
Ugzj3RHLYQoE_4xUR_t4AaABAg.ANOKRIqfb4JANOMTDk1V4G,@RabbiMusambu-hw3hs,"​ @ethanattard5582 d'où c'est un trophée qui a perdu de son prestige, ce n'est pas le meilleur de tous sur le plan valeur intrinsèque qui a gagné et ce qui est catastrophique c'est Ronaldinho qui était un talent pur qui remet ça 

C'est malheureux, depuis Rodri ce ballon d'or est une catastrophe",0,1758672000,Ugzj3RHLYQoE_4xUR_t4AaABAg
Ugzj3RHLYQoE_4xUR_t4AaABAg.ANOKRIqfb4JANONVip8r80,@ethanattard5582,"​ @RabbiMusambu-hw3hs  Malgré tout Dembélé mérite, il est parti de loin.",0,1758672000,Ugzj3RHLYQoE_4xUR_t4AaABAg
Ugzj3RHLYQoE_4xUR_t4AaABAg.ANOKRIqfb4JANOQAXEivC8,@RabbiMusambu-hw3hs,"​ @ethanattard5582 Il ne le mérite pas plus que les autres et il n'a pas de Talant pur intrinsèque 

Pour moi le ballon est un Talant pur qui doit faire rêver comme l'ont été des Messi, Ronaldinho, Zidane etc",0,1758672000,Ugzj3RHLYQoE_4xUR_t4AaABAg
Ugzj3RHLYQoE_4xUR_t4AaABAg.ANOKRIqfb4JANORslwUTP5,@anderson.2774,moi je me rapel du Ballon d'or 1987 Ruud Gullit avait dû batailler mais bon c'est d'un n'autre temps le Ballon d'or de Dembélé et tout autant mérité ils fait parti des meilleur joueur de sont temps chacun vie avec sont temps et pour p'ti rapel c'est les journalistes qui vote .,0,1758672000,Ugzj3RHLYQoE_4xUR_t4AaABAg
Ugypu1tUMDPz5xknAOh4AaABAg,@dhornperry,Dembele really deserve it,1,1758672000,root
UgxfXKKPKvGny_xpQD94AaABAg,@victoriagrayson9637,Bravo à Dembele .,0,1758672000,root
UgyBdZRRABJzjJG7rnZ4AaABAg,@Neyjrcristianocc,RAPHINIA?,0,1758672000,root
Ugzu2nxJTPqUGdlMBnp4AaABAg,@Divideox,Décision juste,0,1758672000,root
Ugxzl8b8K8Ha8eC-sqZ4AaABAg,@Mrjack237,Marseillais mais tellement content pour OUS,1,1758672000,root
Ugxzl8b8K8Ha8eC-sqZ4AaABAg.ANOKHcFpCorANOOvE67gIe,@anderson.2774,"Palmarès ballon d'or. 
- Marseille / Papin
- Paris / Weah, Messi, Dembélé.",1,1758672000,Ugxzl8b8K8Ha8eC-sqZ4AaABAg
Ugxzl8b8K8Ha8eC-sqZ4AaABAg.ANOKHcFpCorANOQBqudcJL,@Mrjack237,​ @anderson.2774 ça ne m'intéresse pas je ne suis pas payé dans cette histoire,0,1758672000,Ugxzl8b8K8Ha8eC-sqZ4AaABAg
UgyNlojhB9jpBpKrp_54AaABAg,@David-williamSemambo,Mérité,0,1758672000,root
UgyXlza11OQLBsZ7E994AaABAg,@lilieyvettebongou4877,Ousmane Dembélé tu as vraiment mérité ton ballon d'or tu as été le meilleur joueur du monde là tu es parmi les meilleurs légendes en plus c'est Ronaldinho qui t'amène ton ballon d'or tu n'es pas content là tu es malade ou quoi,99,1758672000,root
UgyXlza11OQLBsZ7E994AaABAg.ANOKFSF7q18ANOTYfvShwI,@zakariaharkati6275,"Mouais légendes faut pas abuse non plus au barca il était trop irrégulier 
Et la i s'éclate en ligue 1 ou y as pas de niveau donc ...",0,1758672000,UgyXlza11OQLBsZ7E994AaABAg
UgyXlza11OQLBsZ7E994AaABAg.ANOKFSF7q18ANOTb7z3-ZP,@BerZerHk,"Bah il est ému. Il doit tout garder pour lui, les critiques tout ! Il n'avait surement pas prévu que ça sorte comme ça.",3,1758672000,UgyXlza11OQLBsZ7E994AaABAg
UgyXlza11OQLBsZ7E994AaABAg.ANOKFSF7q18ANO_K3dadPV,@Cadagema,"Blablabla irrégulier ceci cela, ça se voit tu voulais que yamal gagne la B.O",1,1758672000,UgyXlza11OQLBsZ7E994AaABAg
UgyXlza11OQLBsZ7E994AaABAg.ANOKFSF7q18ANO_MlJOobf,@Cadagema,Le B.O excuse*,0,1758672000,UgyXlza11OQLBsZ7E994AaABAg
UgyXlza11OQLBsZ7E994AaABAg.ANOKFSF7q18ANObPJ3kgvB,@michelgregdarcymoussavoufo5616,"​ @zakariaharkati6275 c'est pas un club qui crée l'adversité. Pour rappel, il est champion d'Europe de club champion. Et cela en battant de grosses équipes (les équipes de première league). Alors soyons nous aussi humble. Et félicitons le.",2,1758672000,UgyXlza11OQLBsZ7E994AaABAg
UgxjSBAWUO7OrrpK7Cd4AaABAg,@KaddourBoutata-gm3dc,Vraiment mérité enfin,0,1758672000,root
UgxsvMWhMpahM_-Admt4AaABAg,@FortunaKalo,Yamal mérité le ballon d'or France Football est nul,0,1758672000,root
UgxsvMWhMpahM_-Admt4AaABAg.ANOKEpvSHTDANOKUGfy0R2,@exnot7685,🤫 dors,0,1758672000,UgxsvMWhMpahM_-Admt4AaABAg
